user_id,user_name,first_date,first_week,post_count
U03TL1GG31B,Freon,2025-11-01,0,1
U06HEUK00QZ,Preacher,2025-11-01,0,1
U09QZ34QXFS,Unknown Name,2025-11-01,0,1
