user_id,user_name,first_date,first_week,post_count
U03TL1GG31B,Freon,2025-11-01,0,1
U058C88BUDD,T-Dubs (Outlands),2025-11-01,0,0
U06HEUK00QZ,Preacher,2025-11-01,0,1
U09Q1PHL4TX,Unknown Name,2025-11-01,0,0
U09QZ34QXFS,Unknown Name,2025-11-01,0,1
