user_id,user_name,first_date,first_week,post_count
U01RSG6FSNA,Slinky,2025-11-01,0,1
U03TL1GG31B,Freon,2025-11-01,0,1
U058C88BUDD,T-Dubs (Outlands),2025-11-01,0,1
U06HEUK00QZ,Preacher,2025-11-01,0,1
U09Q1PHL4TX,Double dipper,2025-11-01,0,0
U09QA9ADV0C,Glass Slipper,2025-11-01,0,1
U09QZ34QXFS,Matlock (F3 Rockford),2025-11-01,0,1
