user_id,user_name,first_date,first_week,post_count
U01KXPKDF97,Heifer,2025-11-01,0,2
U02KRH34RCK,Choco Taco,2025-11-01,0,1
U03TL1GG31B,Freon,2025-11-01,0,1
U0539LAHZ1N,Training Wheels,2025-11-01,0,1
U05CT4M9CEN,El Guapo,2025-11-01,0,1
U05J5AE2ZS5,Tighty Whities,2025-11-01,0,1
U06HEUK00QZ,Preacher,2025-11-01,0,1
U09QZ34QXFS,Unknown Name,2025-11-01,0,1
