date,week,Team,type,points,notes
2025-09-13,0,Dasher,FNG1,3,Italian Ice
2025-09-13,0,Comet,FNG1,3,Pretzel
2025-09-13,0,Comet,FNG1,3,Party in a bottle
2025-09-13,0,Dasher,Individuals points,30,"['Schlitz', 'Foreclosure', 'Italian Ice', 'Chum Bucket', 'Singer', 'Mahomes', '5-Putt', 'vern', 'Dilly Dilly', 'Mr. Belding']"
2025-09-13,0,Comet,Individuals points,31,"['Boomer', 'Bob Villa', 'Scuba Steve', 'Party in a bottle', 'Cutler', 'Spit Valve', 'Pretzel']"
2025-09-13,0,Blitzen,Individuals points,17,"['YellowPages', 'Duck Hunt', 'Juanita', 'Old Maid', 'Dauber']"
2025-09-13,0,Dasher,Santa Locks,5,"ao-the-ridge; Mahomes, Mr. Belding, vern, 5-Putt, Dilly Dilly"
2025-09-14,1,Dasher,Individuals points,9,"['Hanger', 'Schlitz', 'Sparky']"
2025-09-14,1,Blitzen,Individuals points,3,['Caboose']
2025-09-15,1,Comet,Individuals points,38,"['Dilbert', 'Foundation', 'Scuba Steve', 'Bedpan', 'Nemo', 'Party in a bottle', 'Sparkler', 'Cutler', 'Fish Tape', 'Broomstick', 'Morticia']"
2025-09-15,1,Blitzen,Individuals points,46,"['YellowPages', 'Duck Hunt', 'Caboose', 'Scratch and Dent', 'Old Maid', 'Depends (3rdF Q)', 'Mr. Kotter', 'Hodl', 'Pull-up', 'Hat Trick', 'Dauber', 'Pee Wee Herman', 'Corner Kick']"
2025-09-15,1,Dasher,Santa Locks,5,"ao-the-colosseum; 5-Putt, vern, Mr. Belding, Foreclosure, Zimmer"
2025-09-15,1,Comet,Santa Locks,5,"ao-the-ridge; Foundation, Party in a bottle, Scuba Steve, Fish Tape, Morticia"
2025-09-15,1,Dasher,Individuals points,39,"['Foreclosure', 'Meta', 'Manhole', 'Sparky', 'Italian Ice', 'Zimmer', 'Singer', 'Mahomes', '5-Putt', 'vern', 'Dilly Dilly', 'Mr. Belding']"
2025-09-16,1,Dasher,Individuals points,31,"['Foreclosure', 'Meta', 'Sparky', 'Chum Bucket', 'Singer', '5-Putt', 'vern', 'Otto Man', 'Mr. Belding']"
2025-09-16,1,Comet,Individuals points,37,"['Boomer', 'Dear Abby', 'Foundation', 'Scuba Steve', 'Bedpan', 'Nemo', 'Sparkler', 'Cutler', 'Spit Valve', 'Pretzel', 'Broomstick', 'Morticia']"
2025-09-16,1,Blitzen,Individuals points,35,"['YellowPages', 'Scratch and Dent', 'Juanita', 'Old Maid', 'Depends (3rdF Q)', 'Hatchet (Lizard Q)', 'Hodl', 'Pull-up', 'Dauber', 'Celine Dion', 'Corner Kick']"
2025-09-17,1,Blitzen,Individuals points,33,"['YellowPages', 'Duck Hunt', 'Caboose', 'Scratch and Dent', 'Old Maid', 'Hatchet (Lizard Q)', 'Mr. Kotter', 'Pull-up', 'Dauber', 'Celine Dion', 'Corner Kick']"
2025-09-17,1,Comet,Individuals points,37,"['Dilbert', 'Boomer', 'Dear Abby', 'Bob Villa', 'Bedpan', 'Party in a bottle', 'Sparkler', 'Cutler', 'Spit Valve', 'Fish Tape']"
2025-09-17,1,Comet,Santa Locks,5,"ao-the-silo; Cutler, Spit Valve, Fish Tape, Dear Abby, Party in a bottle"
2025-09-17,1,Dasher,Individuals points,44,"['Foreclosure', 'Meta', 'Manhole', 'Sparky', 'Italian Ice', 'Singer', 'Mahomes', '5-Putt', 'vern', 'Mr. Belding']"
2025-09-18,1,Blitzen,challenge_flag,1,Blitzen - Depends (3rdF Q)
2025-09-18,1,Dasher,Individuals points,26,"['Foreclosure', 'Meta', 'Manhole', 'Chum Bucket', 'Zimmer', 'Singer', '5-Putt', 'vern']"
2025-09-18,1,Blitzen,Individuals points,51,"['YellowPages', 'Hank Hill', 'Caboose', 'Juanita', 'Old Maid', 'Depends (3rdF Q)', 'Hatchet (Lizard Q)', 'Mr. Kotter', 'Pull-up', 'Hat Trick', 'Dauber']"
2025-09-18,1,Comet,Individuals points,43,"['Dilbert', 'Dear Abby', 'Bob Villa', 'Scuba Steve', 'Nemo', 'Party in a bottle', 'Sparkler', 'Cutler', 'Spit Valve', 'Fish Tape', 'Broomstick', 'Morticia']"
2025-09-19,1,Blitzen,Individuals points,45,"['YellowPages', 'Hank Hill', 'Caboose', 'Scratch and Dent', 'Juanita', 'Old Maid', 'Mr. Kotter', 'Pull-up', 'Dauber', 'Pee Wee Herman']"
2025-09-19,1,Blitzen,challenge_flag,1,Held from previous claim by Blitzen - Depends (3rdF Q)
2025-09-19,1,Comet,FNG_VQ,7,Party in a bottle
2025-09-19,1,Comet,FNG5,5,Party in a bottle
2025-09-19,1,Dasher,FNG5,5,Italian Ice
2025-09-19,1,Dasher,Individuals points,30,"['Schlitz', 'Foreclosure', 'Meta', 'Italian Ice', 'Singer', 'Otto Man', 'Dilly Dilly', 'Mr. Belding']"
2025-09-19,1,Comet,Individuals points,39,"['Dilbert', 'Boomer', 'Dear Abby', 'Bob Villa', 'Bedpan', 'Nemo', 'Party in a bottle', 'Cutler', 'Spit Valve', 'Pretzel', 'Morticia']"
2025-09-20,1,Comet,Individuals points,26,"['Dilbert', 'Boomer', 'Dear Abby', 'Bedpan', 'Nemo', 'Party in a bottle', 'Spit Valve']"
2025-09-20,1,Blitzen,Individuals points,27,"['YellowPages', 'Hank Hill', 'Caboose', 'Juanita', 'Hatchet (Lizard Q)', 'Mr. Kotter', 'Dauber']"
2025-09-20,1,Blitzen,challenge_flag,1,Held from previous claim by Blitzen - Depends (3rdF Q)
2025-09-20,1,Dasher,Individuals points,27,"['Schlitz', 'Meta', 'Italian Ice', 'Singer', 'Dilly Dilly']"
2025-09-21,2,Dasher,Individuals points,6,"['Hanger', 'Schlitz']"
2025-09-21,2,Comet,Individuals points,9,"['Boomer', 'Dear Abby', 'Bedpan']"
2025-09-21,2,Blitzen,challenge_flag,1,Held from previous claim by Blitzen - Depends (3rdF Q)
2025-09-21,2,Blitzen,Individuals points,9,"['Hank Hill', 'Caboose', 'Old Maid']"
2025-09-22,2,Blitzen,challenge_flag,1,Held from previous claim by Blitzen - Depends (3rdF Q)
2025-09-22,2,Dasher,Individuals points,21,"['Schlitz', 'Meta', 'Manhole', 'Singer', '5-Putt', 'vern', 'Mr. Belding']"
2025-09-22,2,Blitzen,Individuals points,33,"['Hank Hill', 'Duck Hunt', 'Scratch and Dent', 'Juanita', 'Old Maid', 'Hodl', 'Pull-up', 'Hat Trick', 'Dauber', 'Pee Wee Herman', 'Corner Kick']"
2025-09-22,2,Comet,Individuals points,30,"['Dilbert', 'Dear Abby', 'Bob Villa', 'Scuba Steve', 'Bedpan', 'Nemo', 'Sparkler', 'Fish Tape', 'Morticia']"
2025-09-23,2,Dasher,Individuals points,41,"['Meta', 'Sparky', 'Chum Bucket', 'Zimmer', 'Singer', 'Mahomes', '5-Putt', 'vern', 'Otto Man', 'Dilly Dilly', 'Mr. Belding']"
2025-09-23,2,Comet,Individuals points,51,"['Dilbert', 'Boomer', 'Dear Abby', 'Foundation', 'Scuba Steve', 'Bedpan', 'Nemo', 'Party in a bottle', 'Sparkler', 'Spit Valve', 'Broomstick', 'Morticia']"
2025-09-23,2,Blitzen,Individuals points,36,"['YellowPages', 'Hank Hill', 'Duck Hunt', 'Scratch and Dent', 'Depends (3rdF Q)', 'Mr. Kotter', 'Hat Trick', 'Corner Kick']"
2025-09-23,2,Blitzen,challenge_flag,1,Held from previous claim by Blitzen - Depends (3rdF Q)
2025-09-24,2,Blitzen,challenge_flag,1,Held from previous claim by Blitzen - Depends (3rdF Q)
2025-09-24,2,Comet,Individuals points,34,"['Dilbert', 'Boomer', 'Dear Abby', 'Bob Villa', 'Foundation', 'Bedpan', 'Party in a bottle', 'Sparkler', 'Spit Valve', 'Fish Tape', 'Pretzel']"
2025-09-24,2,Dasher,Individuals points,37,"['Foreclosure', 'Meta', 'Manhole', 'Sparky', 'Chum Bucket', 'Zimmer', 'Singer', 'Mahomes', '5-Putt', 'vern', 'Dilly Dilly', 'Mr. Belding']"
2025-09-24,2,Blitzen,Individuals points,43,"['YellowPages', 'Hank Hill', 'Duck Hunt', 'Scratch and Dent', 'Juanita', 'Old Maid', 'Depends (3rdF Q)', 'Hatchet (Lizard Q)', 'Mr. Kotter', 'Pull-up', 'Hat Trick', 'Dauber', 'Celine Dion', 'Pee Wee Herman']"
2025-09-24,2,Blitzen,Santa Locks,5,"ao-the-silo; Dauber, Scratch and Dent, Hatchet (Lizard Q), Old Maid, Pee Wee Herman, Hat Trick"
2025-09-24,2,Comet,Santa Locks,5,"ao-the-silo; Sparkler, Bedpan, Dear Abby, Party in a bottle, Pretzel, Fish Tape"
2025-09-24,2,Dasher,Santa Locks,5,"ao-the-silo; vern, 5-Putt, Zimmer, Mahomes, Foreclosure, Meta, Chum Bucket"
2025-09-25,2,Dasher,Individuals points,38,"['Hanger', 'Foreclosure', 'Meta', 'Manhole', 'Sparky', 'Italian Ice', 'Chum Bucket', 'Singer', '5-Putt', 'vern', 'Otto Man', 'Dilly Dilly']"
2025-09-25,2,Comet,Individuals points,35,"['Dilbert', 'Dear Abby', 'Bob Villa', 'Bedpan', 'Nemo', 'Party in a bottle', 'Sparkler', 'Cutler', 'Broomstick']"
2025-09-25,2,Blitzen,Individuals points,41,"['Hank Hill', 'Duck Hunt', 'Old Maid', 'Depends (3rdF Q)', 'Mr. Kotter', 'Hodl', 'Pull-up', 'Dauber', 'Corner Kick']"
2025-09-25,2,Blitzen,challenge_flag,1,Held from previous claim by Blitzen - Depends (3rdF Q)
2025-09-25,2,Dasher,Santa Locks,5,"ao-the-ridge; Dilly Dilly, 5-Putt, vern, Hanger, Meta"
2025-09-26,2,Dasher,Individuals points,45,"['Hanger', 'Schlitz', 'Foreclosure', 'Meta', 'Italian Ice', 'Chum Bucket', 'Zimmer', 'Singer', 'Mahomes', '5-Putt', 'Dilly Dilly']"
2025-09-26,2,Comet,Individuals points,51,"['Dilbert', 'Boomer', 'Dear Abby', 'Bob Villa', 'Foundation', 'Scuba Steve', 'Bedpan', 'Nemo', 'Sparkler', 'Cutler', 'Spit Valve', 'Fish Tape', 'Broomstick']"
2025-09-26,2,Blitzen,Individuals points,44,"['YellowPages', 'Hank Hill', 'Duck Hunt', 'Scratch and Dent', 'Old Maid', 'Mr. Kotter', 'Pull-up', 'Hat Trick', 'Dauber', 'Celine Dion']"
2025-09-26,2,Blitzen,challenge_flag,1,Held from previous claim by Blitzen - Depends (3rdF Q)
2025-09-27,2,Blitzen,challenge_flag,1,Held from previous claim by Blitzen - Depends (3rdF Q)
2025-09-27,2,Blitzen,Individuals points,35,"['YellowPages', 'Hank Hill', 'Duck Hunt', 'Juanita', 'Old Maid', 'Hatchet (Lizard Q)', 'Hodl', 'Hat Trick', 'Dauber']"
2025-09-27,2,Comet,Individuals points,30,"['Boomer', 'Dear Abby', 'Bob Villa', 'Scuba Steve', 'Party in a bottle', 'Cutler', 'Spit Valve']"
2025-09-27,2,Dasher,Individuals points,28,"['Hanger', 'Schlitz', 'Manhole', 'Sparky', 'Zimmer', 'Mahomes', '5-Putt', 'vern']"
2025-09-28,3,Blitzen,challenge_flag,1,Held from previous claim by Blitzen - Depends (3rdF Q)
2025-09-28,3,Dasher,Individuals points,3,['Schlitz']
2025-09-29,3,Dasher,Santa Locks,5,"ao-the-colosseum; Mahomes, Singer, 5-Putt, Mr. Belding, vern, Foreclosure, Meta"
2025-09-29,3,Dasher,Individuals points,28,"['Foreclosure', 'Meta', 'Italian Ice', 'Chum Bucket', 'Singer', 'Mahomes', '5-Putt', 'vern', 'Mr. Belding']"
2025-09-29,3,Blitzen,Individuals points,29,"['Hank Hill', 'Duck Hunt', 'Scratch and Dent', 'Mr. Kotter', 'Hodl', 'Hat Trick', 'Dauber', 'Pee Wee Herman', 'Corner Kick']"
2025-09-29,3,Comet,FNG5,5,Pretzel
2025-09-29,3,Blitzen,challenge_flag,1,Held from previous claim by Blitzen - Depends (3rdF Q)
2025-09-29,3,Comet,Individuals points,37,"['Dilbert', 'Bob Villa', 'Foundation', 'Scuba Steve', 'Nemo', 'Sparkler', 'Cutler', 'Spit Valve', 'Pretzel', 'Broomstick', 'Morticia']"
2025-09-30,3,Comet,Individuals points,41,"['Dilbert', 'Boomer', 'Bedpan', 'Nemo', 'Party in a bottle', 'Sparkler', 'Pretzel', 'Broomstick']"
2025-09-30,3,Dasher,Individuals points,37,"['Foreclosure', 'Meta', 'Manhole', 'Sparky', 'Chum Bucket', 'Zimmer', 'Singer', '5-Putt', 'vern', 'Otto Man']"
2025-09-30,3,Blitzen,Individuals points,17,"['YellowPages', 'Hank Hill', 'Duck Hunt', 'Depends (3rdF Q)', 'Mr. Kotter']"
2025-09-30,3,Blitzen,challenge_flag,1,Held from previous claim by Blitzen - Depends (3rdF Q)
2025-10-01,3,Blitzen,Santa Locks,5,"ao-the-ridge; Juanita, Dauber, Mr. Kotter, Corner Kick, Dauber, Hat Trick, Scratch and Dent"
2025-10-01,3,Comet,Individuals points,42,"['Dilbert', 'Boomer', 'Dear Abby', 'Bob Villa', 'Foundation', 'Scuba Steve', 'Bedpan', 'Sparkler', 'Cutler', 'Spit Valve', 'Fish Tape', 'Pretzel', 'Broomstick']"
2025-10-01,3,Dasher,Individuals points,37,"['Foreclosure', 'Meta', 'Manhole', 'Italian Ice', 'Chum Bucket', 'Zimmer', 'Singer', '5-Putt', 'vern', 'Dilly Dilly', 'Mr. Belding']"
2025-10-01,3,Blitzen,challenge_flag,1,Held from previous claim by Blitzen - Depends (3rdF Q)
2025-10-01,3,Dasher,Santa Locks,5,"ao-the-ridge; 5-Putt, Mr. Belding, vern, Zimmer, Mr. Belding, Dilly Dilly"
2025-10-01,3,Blitzen,Individuals points,49,"['YellowPages', 'Hank Hill', 'Duck Hunt', 'Scratch and Dent', 'Juanita', 'Depends (3rdF Q)', 'Mr. Kotter', 'Hodl', 'Hat Trick', 'Dauber', 'Celine Dion', 'Pee Wee Herman', 'Corner Kick']"
2025-10-01,3,Comet,Santa Locks,5,"ao-the-silo; Dear Abby, Foundation, Bedpan, Pretzel, Scuba Steve, Fish Tape"
2025-10-02,3,Dasher,Santa Locks,5,"ao-el-coyote; Manhole, Chum Bucket, Meta, Otto Man, Sparky"
2025-10-02,3,Blitzen,challenge_flag,1,Held from previous claim by Blitzen - Depends (3rdF Q)
