date,week,Team,user_name,ao,type,points,notes
2025-08-15,5,Olive,Bedpan,ao-the-colosseum,1stf,3.0,ao-the-colosseum
2025-08-18,6,Olive,Bedpan,ao-the-colosseum,1stf,3.0,ao-the-colosseum
2025-08-19,6,Olive,Bedpan,ao-dmz,1stf,3.0,ao-dmz
2025-08-20,6,Olive,Bedpan,ao-the-colosseum,1stf,3.0,ao-the-colosseum
2025-08-21,6,Olive,Bedpan,3rd-f-qsource,qs,4.0,QS
2025-08-21,6,Olive,Bedpan,ao-black-diamond,1stf,4.0,ao-black-diamond
2025-08-22,6,Olive,Bedpan,ao-the-ridge,workout Q,1.0,Q
2025-08-22,6,Olive,Bedpan,ao-the-ridge,1stf,3.0,ao-the-ridge
2025-07-12,0,Cupid,Hanger,ao-the-ridge,1stf,3.0,ao-the-ridge
2025-07-14,1,Cupid,Hanger,ao-the-ridge,1stf,3.0,ao-the-ridge
2025-07-14,1,Cupid,Hanger,3rd-f,3rdf,5.0,Pantry Truck
2025-07-15,1,Cupid,Hanger,ao-the-ridge,1stf,3.0,ao-the-ridge
2025-07-17,1,Cupid,Hanger,ao-the-ridge,1stf,3.0,ao-the-ridge
2025-07-18,1,Cupid,Hanger,ao-the-grove,1stf,3.0,ao-the-grove
2025-07-31,3,Cupid,Hanger,ao-the-ridge,1stf,3.0,ao-the-ridge
2025-08-01,3,Cupid,Hanger,ao-the-ridge,1stf,3.0,ao-the-ridge
2025-08-02,3,Cupid,Hanger,ao-ravens-nest,1stf,3.0,ao-ravens-nest
2025-08-04,4,Cupid,Hanger,ao-the-silo,1stf,3.0,ao-the-silo
2025-08-06,4,Cupid,Hanger,downrange,1stf,3.0,downrange
2025-08-11,5,Cupid,Hanger,ao-the-ridge,1stf,3.0,ao-the-ridge
2025-08-12,5,Cupid,Hanger,ao-the-ridge,1stf,3.0,ao-the-ridge
2025-08-13,5,Cupid,Hanger,ao-the-silo,1stf,3.0,ao-the-silo
2025-08-14,5,Cupid,Hanger,ao-the-ridge,1stf,3.0,ao-the-ridge
2025-08-21,6,Cupid,Hanger,ao-the-ridge,1stf,3.0,ao-the-ridge
2025-07-12,0,Unknown Team,Carmen San Diego (F3 Naperville),ao-the-ridge,1stf,3.0,ao-the-ridge
2025-07-12,0,Comet,Bob Villa,ao-the-ridge,1stf,3.0,ao-the-ridge
2025-07-12,0,Comet,Bob Villa,ao-the-colosseum,1stf,3.0,ao-the-colosseum
2025-07-14,1,Comet,Bob Villa,ao-the-colosseum,1stf,3.0,ao-the-colosseum
2025-07-15,1,Comet,Bob Villa,ao-the-ridge,1stf,3.0,ao-the-ridge
2025-07-16,1,Comet,Bob Villa,downrange,1stf,3.0,downrange
2025-07-17,1,Comet,Bob Villa,ao-the-colosseum,workout Q,1.0,Q
2025-07-17,1,Comet,Bob Villa,ao-the-colosseum,1stf,3.0,ao-the-colosseum
2025-07-17,1,Comet,Bob Villa,3rd-f-qsource,qs,4.0,QS
2025-07-18,1,Comet,Bob Villa,ao-the-olympiad,1stf,3.0,ao-the-olympiad
2025-07-19,1,Comet,Bob Villa,,sixpack bonus,4.0,"('ao-the-colosseum', 'ao-the-ridge', 'downrange', 'ao-the-colosseum', 'ao-the-olympiad', 'ao-the-ridge')"
2025-07-19,1,Comet,Bob Villa,ao-the-ridge,1stf,3.0,ao-the-ridge
2025-07-21,2,Comet,Bob Villa,ao-the-colosseum,1stf,3.0,ao-the-colosseum
2025-07-21,2,Comet,Bob Villa,downrange,1stf,3.0,downrange
2025-07-22,2,Comet,Bob Villa,ao-the-colosseum,1stf,3.0,ao-the-colosseum
2025-07-28,3,Comet,Bob Villa,downrange,1stf,3.0,downrange
2025-07-28,3,Comet,Bob Villa,ao-the-colosseum,1stf,3.0,ao-the-colosseum
2025-07-29,3,Comet,Bob Villa,ao-black-rock,1stf,3.0,ao-black-rock
2025-07-30,3,Comet,Bob Villa,downrange,1stf,3.0,downrange
2025-07-31,3,Comet,Bob Villa,ao-the-olympiad,1stf,3.0,ao-the-olympiad
2025-07-31,3,Comet,Bob Villa,,Around The World,5.0,"('ao-the-colosseum', 'downrange', 'ao-el-coyote', 'ao-black-rock', 'ao-the-olympiad')"
2025-07-31,3,Comet,Bob Villa,,sixpack bonus,4.0,"('downrange', 'ao-the-colosseum', 'ao-black-rock', 'downrange', 'ao-the-olympiad', 'ao-el-coyote')"
2025-07-31,3,Comet,Bob Villa,ao-el-coyote,1stf,3.0,ao-el-coyote
2025-08-05,4,Comet,Bob Villa,ao-the-ridge,1stf,3.0,ao-the-ridge
2025-08-08,4,Comet,Bob Villa,ao-the-olympiad,1stf,3.0,ao-the-olympiad
2025-08-18,6,Comet,Bob Villa,ao-the-colosseum,1stf,3.0,ao-the-colosseum
2025-07-12,0,Dancer,Meta,ao-the-ridge,workout Q,1.0,Q
2025-07-12,0,Dancer,Meta,ao-the-ridge,1stf,3.0,ao-the-ridge
2025-07-14,1,Dancer,Meta,ao-the-ridge,1stf,3.0,ao-the-ridge
2025-07-15,1,Dancer,Meta,ao-the-ridge,1stf,3.0,ao-the-ridge
2025-07-15,1,Dancer,Meta,ao-el-coyote,1stf,3.0,ao-el-coyote
2025-07-16,1,Dancer,Meta,ao-ravens-nest,1stf,3.0,ao-ravens-nest
2025-07-17,1,Dancer,Meta,ao-the-olympiad,1stf,3.0,ao-the-olympiad
2025-07-17,1,Dancer,Meta,,sixpack bonus,4.0,"('ao-the-ridge', 'ao-the-ridge', 'ao-el-coyote', 'ao-ravens-nest', 'ao-the-olympiad', 'ao-el-coyote')"
2025-07-17,1,Dancer,Meta,ao-el-coyote,1stf,3.0,ao-el-coyote
2025-07-18,1,Dancer,Meta,,Around The World,5.0,"('ao-ravens-nest', 'downrange', 'ao-el-coyote', 'ao-the-ridge', 'ao-the-olympiad')"
2025-07-18,1,Dancer,Meta,,sixpack bonus,1.0,"('ao-the-ridge', 'ao-the-ridge', 'ao-el-coyote', 'ao-ravens-nest', 'ao-the-olympiad', 'ao-el-coyote', 'downrange')"
2025-07-18,1,Dancer,Meta,downrange,1stf,3.0,downrange
2025-07-22,2,Dancer,Meta,3rd-f-qsource,qs,4.0,QS
2025-07-22,2,Dancer,Meta,ao-el-coyote,1stf,3.0,ao-el-coyote
2025-07-23,2,Dancer,Meta,ao-the-silo,1stf,3.0,ao-the-silo
2025-07-24,2,Dancer,Meta,ao-el-coyote,1stf,3.0,ao-el-coyote
2025-07-24,2,Dancer,Meta,ao-black-diamond,workout Q,1.0,Q
2025-07-24,2,Dancer,Meta,ao-black-diamond,1stf,4.0,ao-black-diamond
2025-07-25,2,Dancer,Meta,ao-the-colosseum,1stf,3.0,ao-the-colosseum
2025-07-26,2,Dancer,Meta,,Around The World,5.0,"('ao-the-colosseum', 'downrange', 'ao-the-silo', 'ao-black-diamond', 'ao-el-coyote')"
2025-07-26,2,Dancer,Meta,,sixpack bonus,4.0,"('ao-el-coyote', 'ao-the-silo', 'ao-el-coyote', 'ao-black-diamond', 'ao-the-colosseum', 'downrange')"
2025-07-26,2,Dancer,Meta,downrange,1stf,3.0,downrange
2025-07-28,3,Dancer,Meta,2nd-f,2ndf,3.0,5th year anniversary party
2025-07-29,3,Dancer,Meta,ao-the-colosseum,workout Q,1.0,Q
2025-07-29,3,Dancer,Meta,ao-the-colosseum,1stf,3.0,ao-the-colosseum
2025-07-29,3,Dancer,Meta,ao-el-coyote,1stf,3.0,ao-el-coyote
2025-07-30,3,Dancer,Meta,ao-the-silo,1stf,3.0,ao-the-silo
2025-07-31,3,Dancer,Meta,ao-the-colosseum,1stf,3.0,ao-the-colosseum
2025-08-01,3,Dancer,Meta,downrange,1stf,3.0,downrange
2025-08-02,3,Dancer,Meta,,Around The World,5.0,"('ao-the-colosseum', 'ao-ravens-nest', 'downrange', 'ao-the-silo', 'ao-el-coyote')"
2025-08-02,3,Dancer,Meta,,sixpack bonus,4.0,"('ao-the-colosseum', 'ao-el-coyote', 'ao-the-silo', 'ao-the-colosseum', 'downrange', 'ao-ravens-nest')"
2025-08-02,3,Dancer,Meta,ao-ravens-nest,1stf,3.0,ao-ravens-nest
2025-08-05,4,Dancer,Meta,ao-the-colosseum,1stf,3.0,ao-the-colosseum
2025-08-06,4,Dancer,Meta,ao-the-silo,1stf,3.0,ao-the-silo
2025-08-07,4,Dancer,Meta,3rd-f,3rdf,5.0,
2025-08-07,4,Dancer,Meta,ao-el-coyote,1stf,3.0,ao-el-coyote
2025-08-07,4,Dancer,Meta,ao-the-olympiad,1stf,3.0,ao-the-olympiad
2025-08-08,4,Dancer,Meta,ao-the-colosseum,1stf,3.0,ao-the-colosseum
2025-08-11,5,Dancer,Meta,ao-the-ridge,1stf,3.0,ao-the-ridge
2025-08-12,5,Dancer,Meta,ao-the-colosseum,1stf,3.0,ao-the-colosseum
2025-08-13,5,Dancer,Meta,downrange,1stf,3.0,downrange
2025-08-14,5,Dancer,Meta,ao-the-colosseum,1stf,3.0,ao-the-colosseum
2025-08-14,5,Dancer,Meta,ao-el-coyote,1stf,3.0,ao-el-coyote
2025-08-15,5,Dancer,Meta,,sixpack bonus,4.0,"('ao-the-ridge', 'ao-the-colosseum', 'downrange', 'ao-the-colosseum', 'ao-el-coyote', 'ao-the-colosseum')"
2025-08-15,5,Dancer,Meta,ao-the-colosseum,1stf,3.0,ao-the-colosseum
2025-08-16,5,Dancer,Meta,,sixpack bonus,1.0,"('ao-the-ridge', 'ao-the-colosseum', 'downrange', 'ao-the-colosseum', 'ao-el-coyote', 'ao-the-colosseum', 'downrange')"
2025-08-16,5,Dancer,Meta,downrange,1stf,3.0,downrange
2025-08-19,6,Dancer,Meta,ao-el-coyote,1stf,3.0,ao-el-coyote
2025-08-20,6,Dancer,Meta,ao-the-ridge,1stf,3.0,ao-the-ridge
2025-08-21,6,Dancer,Meta,ao-el-coyote,1stf,3.0,ao-el-coyote
2025-08-21,6,Dancer,Meta,ao-the-colosseum,1stf,3.0,ao-the-colosseum
2025-07-12,0,Vixen,UPS,ao-the-ridge,1stf,3.0,ao-the-ridge
2025-08-02,3,Vixen,UPS,ao-ravens-nest,1stf,3.0,ao-ravens-nest
2025-08-09,4,Vixen,UPS,ao-da-grizz,1stf,3.0,ao-da-grizz
2025-08-20,6,Vixen,UPS,downrange,1stf,3.0,downrange
2025-08-21,6,Vixen,UPS,ao-the-ridge,1stf,3.0,ao-the-ridge
2025-07-12,0,Dasher,Bronco,ao-the-ridge,1stf,3.0,ao-the-ridge
2025-07-15,1,Dasher,Bronco,ao-dmz,1stf,3.0,ao-dmz
2025-07-23,2,Dasher,Bronco,ao-the-colosseum,1stf,3.0,ao-the-colosseum
2025-08-07,4,Dasher,Bronco,ao-the-colosseum,1stf,3.0,ao-the-colosseum
2025-08-20,6,Dasher,Bronco,ao-the-silo,1stf,3.0,ao-the-silo
2025-07-12,0,Unknown Team,Silo,ao-the-ridge,1stf,3.0,ao-the-ridge
2025-07-12,0,Vixen,Cutler,ao-the-ridge,1stf,3.0,ao-the-ridge
2025-07-12,0,Vixen,Cutler,ao-the-colosseum,1stf,3.0,ao-the-colosseum
2025-07-14,1,Vixen,Cutler,ao-the-colosseum,1stf,3.0,ao-the-colosseum
2025-07-15,1,Vixen,Cutler,3rd-f-qsource,qs,4.0,QS
2025-07-15,1,Vixen,Cutler,ao-the-ridge,1stf,3.0,ao-the-ridge
2025-07-16,1,Vixen,Cutler,ao-ravens-nest,1stf,3.0,ao-ravens-nest
2025-07-17,1,Vixen,Cutler,ao-the-colosseum,1stf,3.0,ao-the-colosseum
2025-07-17,1,Vixen,Cutler,3rd-f-qsource,qs,0.0,Qsource already achieved this week
2025-07-18,1,Vixen,Cutler,downrange,1stf,3.0,downrange
2025-07-19,1,Vixen,Cutler,,sixpack bonus,4.0,"('ao-the-colosseum', 'ao-the-ridge', 'ao-ravens-nest', 'ao-the-colosseum', 'downrange', 'ao-the-ridge')"
2025-07-19,1,Vixen,Cutler,ao-the-ridge,workout Q,1.0,Q
2025-07-19,1,Vixen,Cutler,ao-the-ridge,1stf,3.0,ao-the-ridge
2025-07-19,1,Vixen,Cutler,,sixpack bonus,1.0,"('ao-the-colosseum', 'ao-the-ridge', 'ao-ravens-nest', 'ao-the-colosseum', 'downrange', 'ao-the-ridge', 'ao-the-colosseum')"
2025-07-19,1,Vixen,Cutler,ao-the-colosseum,1stf,3.0,ao-the-colosseum
2025-07-21,2,Vixen,Cutler,ao-the-colosseum,1stf,3.0,ao-the-colosseum
2025-07-22,2,Vixen,Cutler,3rd-f-qsource,qs,4.0,QS
2025-07-22,2,Vixen,Cutler,ao-dmz,workout Q,1.0,Q
2025-07-22,2,Vixen,Cutler,ao-dmz,1stf,3.0,ao-dmz
2025-07-23,2,Vixen,Cutler,ao-ravens-nest,1stf,3.0,ao-ravens-nest
2025-07-26,2,Vixen,Cutler,ao-the-ridge,workout Q,0.0,you already Q'd a workout this week
2025-07-26,2,Vixen,Cutler,ao-the-ridge,1stf,3.0,ao-the-ridge
2025-07-28,3,Vixen,Cutler,2nd-f,2ndf,3.0,5th year anniversary party
2025-07-28,3,Vixen,Cutler,ao-the-ridge,1stf,3.0,ao-the-ridge
2025-07-29,3,Vixen,Cutler,ao-black-rock,1stf,3.0,ao-black-rock
2025-07-29,3,Vixen,Cutler,ao-el-coyote,1stf,3.0,ao-el-coyote
2025-07-29,3,Vixen,Cutler,3rd-f-qsource,qs,4.0,QS
2025-07-30,3,Vixen,Cutler,ao-ravens-nest,1stf,3.0,ao-ravens-nest
2025-07-31,3,Vixen,Cutler,,Around The World,5.0,"('ao-the-colosseum', 'ao-ravens-nest', 'ao-el-coyote', 'ao-black-rock', 'ao-the-ridge')"
2025-07-31,3,Vixen,Cutler,ao-the-colosseum,1stf,3.0,ao-the-colosseum
2025-07-31,3,Vixen,Cutler,3rd-f-qsource,qs,0.0,Qsource already achieved this week
2025-08-01,3,Vixen,Cutler,,sixpack bonus,4.0,"('ao-the-ridge', 'ao-black-rock', 'ao-el-coyote', 'ao-ravens-nest', 'ao-the-colosseum', 'downrange')"
2025-08-01,3,Vixen,Cutler,downrange,1stf,3.0,downrange
2025-08-02,3,Vixen,Cutler,,sixpack bonus,1.0,"('ao-the-ridge', 'ao-black-rock', 'ao-el-coyote', 'ao-ravens-nest', 'ao-the-colosseum', 'downrange', 'ao-ravens-nest')"
2025-08-02,3,Vixen,Cutler,ao-ravens-nest,1stf,3.0,ao-ravens-nest
2025-08-04,4,Vixen,Cutler,ao-the-grove,1stf,3.0,ao-the-grove
2025-08-05,4,Vixen,Cutler,ao-black-rock,1stf,3.0,ao-black-rock
2025-08-06,4,Vixen,Cutler,ao-the-silo,1stf,3.0,ao-the-silo
2025-08-07,4,Vixen,Cutler,ao-black-diamond,1stf,4.0,ao-black-diamond
2025-08-08,4,Vixen,Cutler,ao-the-grove,1stf,3.0,ao-the-grove
2025-08-09,4,Vixen,Cutler,,Around The World,5.0,"('ao-the-silo', 'ao-black-diamond', 'ao-black-rock', 'ao-the-ridge', 'ao-the-grove')"
2025-08-09,4,Vixen,Cutler,,sixpack bonus,4.0,"('ao-the-grove', 'ao-black-rock', 'ao-the-silo', 'ao-black-diamond', 'ao-the-grove', 'ao-the-ridge')"
2025-08-09,4,Vixen,Cutler,ao-the-ridge,1stf,3.0,ao-the-ridge
2025-08-12,5,Vixen,Cutler,ao-black-rock,1stf,3.0,ao-black-rock
2025-08-13,5,Vixen,Cutler,ao-ravens-nest,workout Q,1.0,Q
2025-08-13,5,Vixen,Cutler,ao-ravens-nest,1stf,3.0,ao-ravens-nest
2025-08-14,5,Vixen,Cutler,ao-the-ridge,1stf,3.0,ao-the-ridge
2025-08-15,5,Vixen,Cutler,ao-the-olympiad,workout Q,0.0,you already Q'd a workout this week
2025-08-15,5,Vixen,Cutler,ao-the-olympiad,1stf,3.0,ao-the-olympiad
2025-08-16,5,Vixen,Cutler,,Around The World,5.0,"('ao-the-colosseum', 'ao-ravens-nest', 'ao-black-rock', 'ao-the-ridge', 'ao-the-olympiad')"
2025-08-16,5,Vixen,Cutler,ao-the-colosseum,1stf,3.0,ao-the-colosseum
2025-08-16,5,Vixen,Cutler,,sixpack bonus,4.0,"('ao-black-rock', 'ao-ravens-nest', 'ao-the-ridge', 'ao-the-olympiad', 'ao-the-colosseum', 'ao-the-ridge')"
2025-08-16,5,Vixen,Cutler,ao-the-ridge,1stf,3.0,ao-the-ridge
2025-08-18,6,Vixen,Cutler,ao-the-grove,1stf,3.0,ao-the-grove
2025-08-19,6,Vixen,Cutler,ao-dmz,1stf,3.0,ao-dmz
2025-08-20,6,Vixen,Cutler,ao-ravens-nest,1stf,3.0,ao-ravens-nest
2025-08-21,6,Vixen,Cutler,ao-the-ridge,1stf,3.0,ao-the-ridge
2025-08-21,6,Vixen,Cutler,3rd-f,3rdf,5.0,Taylor Babec Annual blood drive
2025-08-22,6,Vixen,Cutler,ao-the-grove,1stf,3.0,ao-the-grove
2025-07-12,0,Dasher,Hank Hill,ao-the-ridge,1stf,3.0,ao-the-ridge
2025-07-13,1,Dasher,Hank Hill,2nd-f,2ndf,3.0,"Sunday ""What's next?"" ruck"
2025-07-14,1,Dasher,Hank Hill,3rd-f,3rdf,5.0,Pantry Truck
2025-07-14,1,Dasher,Hank Hill,ao-the-grove,1stf,3.0,ao-the-grove
2025-07-14,1,Dasher,Hank Hill,downrange,1stf,3.0,downrange
2025-07-15,1,Dasher,Hank Hill,ao-black-diamond,1stf,4.0,ao-black-diamond
2025-07-15,1,Dasher,Hank Hill,ao-el-coyote,workout Q,1.0,Q
2025-07-15,1,Dasher,Hank Hill,ao-el-coyote,1stf,3.0,ao-el-coyote
2025-07-15,1,Dasher,Hank Hill,3rd-f-qsource,qs,4.0,QS
2025-07-16,1,Dasher,Hank Hill,,Around The World,5.0,"('ao-the-colosseum', 'downrange', 'ao-black-diamond', 'ao-el-coyote', 'ao-the-grove')"
2025-07-16,1,Dasher,Hank Hill,ao-the-colosseum,1stf,3.0,ao-the-colosseum
2025-07-17,1,Dasher,Hank Hill,,sixpack bonus,4.0,"('ao-the-grove', 'downrange', 'ao-black-diamond', 'ao-el-coyote', 'ao-the-colosseum', 'ao-the-colosseum')"
2025-07-17,1,Dasher,Hank Hill,ao-the-colosseum,1stf,3.0,ao-the-colosseum
2025-07-18,1,Dasher,Hank Hill,,sixpack bonus,1.0,"('ao-the-grove', 'downrange', 'ao-black-diamond', 'ao-el-coyote', 'ao-the-colosseum', 'ao-the-colosseum', 'ao-da-grizz')"
2025-07-18,1,Dasher,Hank Hill,ao-da-grizz,1stf,3.0,ao-da-grizz
2025-07-19,1,Dasher,Hank Hill,,sixpack bonus,1.0,"('ao-the-grove', 'downrange', 'ao-black-diamond', 'ao-el-coyote', 'ao-the-colosseum', 'ao-the-colosseum', 'ao-da-grizz', 'ao-the-ridge')"
2025-07-19,1,Dasher,Hank Hill,ao-the-ridge,1stf,3.0,ao-the-ridge
2025-07-19,1,Dasher,Hank Hill,3rd-f,3rdf,0.0,3rd F already achieved this week
2025-07-19,1,Dasher,Hank Hill,,sixpack bonus,1.0,"('ao-the-grove', 'downrange', 'ao-black-diamond', 'ao-el-coyote', 'ao-the-colosseum', 'ao-the-colosseum', 'ao-da-grizz', 'ao-the-ridge', 'ao-the-colosseum')"
2025-07-19,1,Dasher,Hank Hill,ao-the-colosseum,1stf,3.0,ao-the-colosseum
2025-07-21,2,Dasher,Hank Hill,downrange,1stf,3.0,downrange
2025-07-21,2,Dasher,Hank Hill,ao-the-grove,1stf,3.0,ao-the-grove
2025-07-22,2,Dasher,Hank Hill,ao-the-colosseum,1stf,3.0,ao-the-colosseum
2025-07-22,2,Dasher,Hank Hill,3rd-f-qsource,qs,4.0,QS
2025-07-22,2,Dasher,Hank Hill,ao-el-coyote,1stf,3.0,ao-el-coyote
2025-07-23,2,Dasher,Hank Hill,downrange,1stf,3.0,downrange
2025-07-23,2,Dasher,Hank Hill,,Around The World,5.0,"('ao-the-colosseum', 'ao-ravens-nest', 'downrange', 'ao-el-coyote', 'ao-the-grove')"
2025-07-23,2,Dasher,Hank Hill,,sixpack bonus,4.0,"('downrange', 'ao-the-grove', 'ao-the-colosseum', 'ao-el-coyote', 'downrange', 'ao-ravens-nest')"
2025-07-23,2,Dasher,Hank Hill,ao-ravens-nest,1stf,3.0,ao-ravens-nest
2025-07-24,2,Dasher,Hank Hill,,sixpack bonus,1.0,"('downrange', 'ao-the-grove', 'ao-the-colosseum', 'ao-el-coyote', 'downrange', 'ao-ravens-nest', 'ao-the-colosseum')"
2025-07-24,2,Dasher,Hank Hill,ao-the-colosseum,workout Q,1.0,Q
2025-07-24,2,Dasher,Hank Hill,ao-the-colosseum,1stf,3.0,ao-the-colosseum
2025-07-24,2,Dasher,Hank Hill,,sixpack bonus,1.0,"('downrange', 'ao-the-grove', 'ao-the-colosseum', 'ao-el-coyote', 'downrange', 'ao-ravens-nest', 'ao-the-colosseum', 'ao-el-coyote')"
2025-07-24,2,Dasher,Hank Hill,ao-el-coyote,1stf,3.0,ao-el-coyote
2025-07-25,2,Dasher,Hank Hill,,sixpack bonus,1.0,"('downrange', 'ao-the-grove', 'ao-the-colosseum', 'ao-el-coyote', 'downrange', 'ao-ravens-nest', 'ao-the-colosseum', 'ao-el-coyote', 'ao-da-grizz')"
2025-07-25,2,Dasher,Hank Hill,ao-da-grizz,1stf,3.0,ao-da-grizz
2025-07-25,2,Dasher,Hank Hill,3rd-f,3rdf,5.0,"Food Pantry assist. 91% humidity, 79° Dew point"
2025-07-26,2,Dasher,Hank Hill,,sixpack bonus,1.0,"('downrange', 'ao-the-grove', 'ao-the-colosseum', 'ao-el-coyote', 'downrange', 'ao-ravens-nest', 'ao-the-colosseum', 'ao-el-coyote', 'ao-da-grizz', 'ao-da-grizz')"
2025-07-26,2,Dasher,Hank Hill,ao-da-grizz,workout Q,0.0,you already Q'd a workout this week
2025-07-26,2,Dasher,Hank Hill,ao-da-grizz,1stf,3.0,ao-da-grizz
2025-07-26,2,Dasher,Hank Hill,,sixpack bonus,1.0,"('downrange', 'ao-the-grove', 'ao-the-colosseum', 'ao-el-coyote', 'downrange', 'ao-ravens-nest', 'ao-the-colosseum', 'ao-el-coyote', 'ao-da-grizz', 'ao-da-grizz', 'ao-the-colosseum')"
2025-07-26,2,Dasher,Hank Hill,ao-the-colosseum,1stf,3.0,ao-the-colosseum
2025-07-27,3,Dasher,Hank Hill,2nd-f,2ndf,3.0,GunShine at The Forge -Joliet
2025-07-28,3,Dasher,Hank Hill,downrange,1stf,3.0,downrange
2025-07-28,3,Dasher,Hank Hill,2nd-f,2ndf,0.0,2nd F already achieved this week
2025-07-28,3,Dasher,Hank Hill,ao-the-grove,1stf,3.0,ao-the-grove
2025-07-29,3,Dasher,Hank Hill,ao-the-ridge,workout Q,1.0,Q
2025-07-29,3,Dasher,Hank Hill,ao-the-ridge,1stf,3.0,ao-the-ridge
2025-07-29,3,Dasher,Hank Hill,3rd-f-qsource,QSource Q,1.0,QSQ
2025-07-29,3,Dasher,Hank Hill,3rd-f-qsource,qs,4.0,QS
2025-07-29,3,Dasher,Hank Hill,ao-el-coyote,1stf,3.0,ao-el-coyote
2025-07-30,3,Dasher,Hank Hill,downrange,1stf,3.0,downrange
2025-07-30,3,Dasher,Hank Hill,,Around The World,5.0,"('ao-the-colosseum', 'downrange', 'ao-el-coyote', 'ao-the-ridge', 'ao-the-grove')"
2025-07-30,3,Dasher,Hank Hill,,sixpack bonus,4.0,"('downrange', 'ao-the-grove', 'ao-the-ridge', 'ao-el-coyote', 'downrange', 'ao-the-colosseum')"
2025-07-30,3,Dasher,Hank Hill,ao-the-colosseum,1stf,3.0,ao-the-colosseum
2025-07-31,3,Dasher,Hank Hill,,sixpack bonus,1.0,"('downrange', 'ao-the-grove', 'ao-the-ridge', 'ao-el-coyote', 'downrange', 'ao-the-colosseum', 'ao-the-ridge')"
2025-07-31,3,Dasher,Hank Hill,ao-the-ridge,1stf,3.0,ao-the-ridge
2025-07-31,3,Dasher,Hank Hill,,sixpack bonus,1.0,"('downrange', 'ao-the-grove', 'ao-the-ridge', 'ao-el-coyote', 'downrange', 'ao-the-colosseum', 'ao-the-ridge', 'ao-el-coyote')"
2025-07-31,3,Dasher,Hank Hill,ao-el-coyote,1stf,3.0,ao-el-coyote
2025-08-01,3,Dasher,Hank Hill,2nd-f,2ndf,0.0,2nd F already achieved this week
2025-08-01,3,Dasher,Hank Hill,,sixpack bonus,1.0,"('downrange', 'ao-the-grove', 'ao-the-ridge', 'ao-el-coyote', 'downrange', 'ao-the-colosseum', 'ao-the-ridge', 'ao-el-coyote', 'ao-da-grizz')"
2025-08-01,3,Dasher,Hank Hill,ao-da-grizz,1stf,3.0,ao-da-grizz
2025-08-02,3,Dasher,Hank Hill,,sixpack bonus,1.0,"('downrange', 'ao-the-grove', 'ao-the-ridge', 'ao-el-coyote', 'downrange', 'ao-the-colosseum', 'ao-the-ridge', 'ao-el-coyote', 'ao-da-grizz', 'ao-ravens-nest')"
2025-08-02,3,Dasher,Hank Hill,ao-ravens-nest,1stf,3.0,ao-ravens-nest
2025-08-02,3,Dasher,Hank Hill,2nd-f,2ndf,0.0,2nd F already achieved this week
2025-08-02,3,Dasher,Hank Hill,,sixpack bonus,1.0,"('downrange', 'ao-the-grove', 'ao-the-ridge', 'ao-el-coyote', 'downrange', 'ao-the-colosseum', 'ao-the-ridge', 'ao-el-coyote', 'ao-da-grizz', 'ao-ravens-nest', 'ao-the-colosseum')"
2025-08-02,3,Dasher,Hank Hill,ao-the-colosseum,workout Q,0.0,you already Q'd a workout this week
2025-08-02,3,Dasher,Hank Hill,ao-the-colosseum,1stf,3.0,ao-the-colosseum
