date,week,Team,user_name,ao,type,points,notes
2024-12-06,5.0,Dancer,Jellystone,ao-the-ridge,1stf,3.0,ao-the-ridge
2024-12-07,5.0,Dancer,Jellystone,downrange,1stf,3.0,downrange
2024-12-07,5.0,Dancer,Jellystone,ao-the-colosseum,1stf,3.0,ao-the-colosseum
2024-12-09,6.0,Dancer,Jellystone,ao-the-ridge,workout Q,1.0,Q
2024-12-09,6.0,Dancer,Jellystone,ao-the-ridge,1stf,3.0,ao-the-ridge
2024-12-11,6.0,Dancer,Jellystone,ao-the-colosseum,1stf,3.0,ao-the-colosseum
2024-12-13,6.0,Dancer,Jellystone,ao-the-olympiad,1stf,3.0,ao-the-olympiad
2024-12-14,6.0,Dancer,Jellystone,ao-the-colosseum,1stf,3.0,ao-the-colosseum
2024-11-02,0.0,Vixen,Bunker,ao-the-ridge,1stf,3.0,ao-the-ridge
2024-11-02,0.0,Vixen,Bunker,ao-the-colosseum,1stf,3.0,ao-the-colosseum
2024-11-04,1.0,Vixen,Bunker,ao-the-grove,1stf,3.0,ao-the-grove
2024-11-05,1.0,Vixen,Bunker,ao-the-ridge,1stf,3.0,ao-the-ridge
2024-11-06,1.0,Vixen,Bunker,ao-the-silo,1stf,3.0,ao-the-silo
2024-11-07,1.0,Vixen,Bunker,ao-the-colosseum,1stf,3.0,ao-the-colosseum
2024-11-08,1.0,Vixen,Bunker,,Around The World,5.0,"('ao-the-ridge', 'ao-the-colosseum', 'ao-the-silo', 'ao-the-olympiad', 'ao-the-grove')"
2024-11-08,1.0,Vixen,Bunker,ao-the-olympiad,1stf,3.0,ao-the-olympiad
2024-11-09,1.0,Vixen,Bunker,3rd-f,3rdf,5.0,2024 Halloween Candy Drive
2024-11-09,1.0,Vixen,Bunker,,sixpack bonus,4.0,"('ao-the-grove', 'ao-the-ridge', 'ao-the-silo', 'ao-the-colosseum', 'ao-the-olympiad', 'ao-the-ridge')"
2024-11-09,1.0,Vixen,Bunker,ao-the-ridge,1stf,3.0,ao-the-ridge
2024-11-11,2.0,Vixen,Bunker,ao-the-grove,1stf,3.0,ao-the-grove
2024-11-12,2.0,Vixen,Bunker,ao-the-colosseum,1stf,3.0,ao-the-colosseum
2024-11-13,2.0,Vixen,Bunker,ao-the-colosseum,1stf,3.0,ao-the-colosseum
2024-11-14,2.0,Vixen,Bunker,ao-the-colosseum,1stf,3.0,ao-the-colosseum
2024-11-15,2.0,Vixen,Bunker,ao-the-olympiad,1stf,3.0,ao-the-olympiad
2024-11-16,2.0,Vixen,Bunker,,sixpack bonus,4.0,"('ao-the-grove', 'ao-the-colosseum', 'ao-the-colosseum', 'ao-the-colosseum', 'ao-the-olympiad', 'ao-the-colosseum')"
2024-11-16,2.0,Vixen,Bunker,ao-the-colosseum,1stf,3.0,ao-the-colosseum
2024-11-18,3.0,Vixen,Bunker,ao-the-grove,1stf,3.0,ao-the-grove
2024-11-20,3.0,Vixen,Bunker,ao-the-colosseum,1stf,3.0,ao-the-colosseum
2024-11-21,3.0,Vixen,Bunker,ao-the-colosseum,1stf,3.0,ao-the-colosseum
2024-11-22,3.0,Vixen,Bunker,ao-the-olympiad,1stf,3.0,ao-the-olympiad
2024-11-23,3.0,Vixen,Bunker,ao-the-colosseum,1stf,3.0,ao-the-colosseum
2024-11-25,4.0,Vixen,Bunker,ao-the-grove,1stf,3.0,ao-the-grove
2024-11-26,4.0,Vixen,Bunker,ao-el-coyote,1stf,3.0,ao-el-coyote
2024-11-26,4.0,Vixen,Bunker,ao-the-colosseum,1stf,3.0,ao-the-colosseum
2024-11-27,4.0,Vixen,Bunker,ao-ravens-nest,1stf,3.0,ao-ravens-nest
2024-11-28,4.0,Vixen,Bunker,ao-the-colosseum,1stf,3.0,ao-the-colosseum
2024-11-29,4.0,Vixen,Bunker,,Around The World,5.0,"('ao-el-coyote', 'ao-the-colosseum', 'ao-da-grizz', 'ao-ravens-nest', 'ao-the-grove')"
2024-11-29,4.0,Vixen,Bunker,,sixpack bonus,4.0,"('ao-the-grove', 'ao-el-coyote', 'ao-the-colosseum', 'ao-ravens-nest', 'ao-the-colosseum', 'ao-da-grizz')"
2024-11-29,4.0,Vixen,Bunker,ao-da-grizz,1stf,3.0,ao-da-grizz
2024-12-02,5.0,Vixen,Bunker,ao-the-grove,1stf,3.0,ao-the-grove
2024-12-03,5.0,Vixen,Bunker,ao-the-colosseum,workout Q,1.0,Q
2024-12-03,5.0,Vixen,Bunker,ao-the-colosseum,1stf,3.0,ao-the-colosseum
2024-12-04,5.0,Vixen,Bunker,ao-the-colosseum,1stf,3.0,ao-the-colosseum
2024-12-05,5.0,Vixen,Bunker,ao-the-colosseum,1stf,3.0,ao-the-colosseum
2024-12-06,5.0,Vixen,Bunker,ao-the-ridge,1stf,3.0,ao-the-ridge
2024-12-07,5.0,Vixen,Bunker,,sixpack bonus,4.0,"('ao-the-grove', 'ao-the-colosseum', 'ao-the-colosseum', 'ao-the-colosseum', 'ao-the-ridge', 'ao-the-colosseum')"
2024-12-07,5.0,Vixen,Bunker,ao-the-colosseum,1stf,3.0,ao-the-colosseum
2024-12-09,6.0,Vixen,Bunker,ao-the-ridge,1stf,3.0,ao-the-ridge
2024-12-10,6.0,Vixen,Bunker,ao-the-colosseum,workout Q,1.0,Q
2024-12-10,6.0,Vixen,Bunker,ao-the-colosseum,1stf,3.0,ao-the-colosseum
2024-12-11,6.0,Vixen,Bunker,ao-the-colosseum,1stf,3.0,ao-the-colosseum
2024-12-12,6.0,Vixen,Bunker,ao-the-colosseum,1stf,3.0,ao-the-colosseum
2024-12-13,6.0,Vixen,Bunker,ao-the-colosseum,1stf,3.0,ao-the-colosseum
2024-12-14,6.0,Vixen,Bunker,,sixpack bonus,4.0,"('ao-the-ridge', 'ao-the-colosseum', 'ao-the-colosseum', 'ao-the-colosseum', 'ao-the-colosseum', 'ao-the-colosseum')"
2024-12-14,6.0,Vixen,Bunker,ao-the-colosseum,1stf,3.0,ao-the-colosseum
2024-11-02,0.0,Comet,Mr. Belding,ao-the-ridge,workout Q,1.0,Q
2024-11-02,0.0,Comet,Mr. Belding,ao-the-ridge,1stf,3.0,ao-the-ridge
2024-11-04,1.0,Comet,Mr. Belding,ao-the-grove,1stf,3.0,ao-the-grove
2024-11-05,1.0,Comet,Mr. Belding,ao-dmz,1stf,3.0,ao-dmz
2024-11-06,1.0,Comet,Mr. Belding,ao-the-ridge,1stf,3.0,ao-the-ridge
2024-11-07,1.0,Comet,Mr. Belding,ao-black-diamond,1stf,4.0,ao-black-diamond
2024-11-08,1.0,Comet,Mr. Belding,ao-the-ridge,1stf,3.0,ao-the-ridge
2024-11-09,1.0,Comet,Mr. Belding,3rd-f,3rdf,5.0,2024 Halloween Candy Drive
2024-11-09,1.0,Comet,Mr. Belding,,Around The World,5.0,"('ao-the-ridge', 'ao-the-colosseum', 'ao-dmz', 'ao-black-diamond', 'ao-the-grove')"
2024-11-09,1.0,Comet,Mr. Belding,,sixpack bonus,4.0,"('ao-the-grove', 'ao-dmz', 'ao-the-ridge', 'ao-black-diamond', 'ao-the-ridge', 'ao-the-colosseum')"
2024-11-09,1.0,Comet,Mr. Belding,ao-the-colosseum,1stf,3.0,ao-the-colosseum
2024-11-11,2.0,Comet,Mr. Belding,ao-the-grove,workout Q,1.0,Q
2024-11-11,2.0,Comet,Mr. Belding,ao-the-grove,1stf,3.0,ao-the-grove
2024-11-12,2.0,Comet,Mr. Belding,ao-the-ridge,1stf,3.0,ao-the-ridge
2024-11-13,2.0,Comet,Mr. Belding,ao-ravens-nest,1stf,3.0,ao-ravens-nest
2024-11-15,2.0,Comet,Mr. Belding,ao-the-ridge,1stf,3.0,ao-the-ridge
2024-11-18,3.0,Comet,Mr. Belding,ao-the-ridge,1stf,3.0,ao-the-ridge
2024-11-19,3.0,Comet,Mr. Belding,ao-the-ridge,1stf,3.0,ao-the-ridge
2024-11-20,3.0,Comet,Mr. Belding,ao-the-ridge,1stf,3.0,ao-the-ridge
2024-11-21,3.0,Comet,Mr. Belding,ao-black-diamond,1stf,4.0,ao-black-diamond
2024-11-25,4.0,Comet,Mr. Belding,ao-the-colosseum,1stf,3.0,ao-the-colosseum
2024-11-26,4.0,Comet,Mr. Belding,ao-black-diamond,1stf,4.0,ao-black-diamond
2024-11-27,4.0,Comet,Mr. Belding,ao-the-colosseum,1stf,3.0,ao-the-colosseum
2024-11-30,4.0,Comet,Mr. Belding,ao-the-ridge,1stf,3.0,ao-the-ridge
2024-11-30,4.0,Comet,Mr. Belding,ao-the-colosseum,1stf,3.0,ao-the-colosseum
2024-12-02,5.0,Comet,Mr. Belding,ao-the-ridge,1stf,3.0,ao-the-ridge
2024-12-03,5.0,Comet,Mr. Belding,ao-the-ridge,1stf,3.0,ao-the-ridge
2024-12-04,5.0,Comet,Mr. Belding,ao-the-colosseum,1stf,3.0,ao-the-colosseum
2024-12-09,6.0,Comet,Mr. Belding,ao-the-ridge,1stf,3.0,ao-the-ridge
2024-12-10,6.0,Comet,Mr. Belding,ao-the-ridge,1stf,3.0,ao-the-ridge
2024-12-14,6.0,Comet,Mr. Belding,ao-the-ridge,1stf,3.0,ao-the-ridge
2024-11-02,0.0,Donner,Dauber,ao-the-ridge,1stf,3.0,ao-the-ridge
2024-11-02,0.0,Donner,Dauber,ao-the-colosseum,workout Q,1.0,Q
2024-11-02,0.0,Donner,Dauber,ao-the-colosseum,1stf,3.0,ao-the-colosseum
2024-11-03,1.0,Donner,Dauber,2nd-f,2ndf,3.0,Coffee Ruck.  Free points turnout.
2024-11-04,1.0,Donner,Dauber,ao-the-ridge,1stf,3.0,ao-the-ridge
2024-11-04,1.0,Donner,Dauber,downrange,1stf,3.0,downrange
2024-11-05,1.0,Donner,Dauber,ao-el-coyote,1stf,3.0,ao-el-coyote
2024-11-05,1.0,Donner,Dauber,downrange,1stf,3.0,downrange
2024-11-05,1.0,Donner,Dauber,ao-dmz,1stf,3.0,ao-dmz
2024-11-06,1.0,Donner,Dauber,,sixpack bonus,4.0,"('ao-the-ridge', 'downrange', 'ao-el-coyote', 'downrange', 'ao-dmz', 'downrange')"
2024-11-06,1.0,Donner,Dauber,downrange,1stf,3.0,downrange
2024-11-06,1.0,Donner,Dauber,,sixpack bonus,1.0,"('ao-the-ridge', 'downrange', 'ao-el-coyote', 'downrange', 'ao-dmz', 'downrange', 'downrange')"
2024-11-06,1.0,Donner,Dauber,downrange,1stf,3.0,downrange
2024-11-06,1.0,Donner,Dauber,,sixpack bonus,1.0,"('ao-the-ridge', 'downrange', 'ao-el-coyote', 'downrange', 'ao-dmz', 'downrange', 'downrange', 'downrange')"
2024-11-06,1.0,Donner,Dauber,downrange,1stf,3.0,downrange
2024-11-07,1.0,Donner,Dauber,,sixpack bonus,1.0,"('ao-the-ridge', 'downrange', 'ao-el-coyote', 'downrange', 'ao-dmz', 'downrange', 'downrange', 'downrange', 'downrange')"
2024-11-07,1.0,Donner,Dauber,downrange,1stf,3.0,downrange
2024-11-07,1.0,Donner,Dauber,,sixpack bonus,1.0,"('ao-the-ridge', 'downrange', 'ao-el-coyote', 'downrange', 'ao-dmz', 'downrange', 'downrange', 'downrange', 'downrange', 'downrange')"
2024-11-07,1.0,Donner,Dauber,downrange,1stf,3.0,downrange
2024-11-08,1.0,Donner,Dauber,,Around The World,5.0,"('ao-el-coyote', 'ao-the-ridge', 'ao-dmz', 'ao-da-grizz', 'downrange')"
2024-11-08,1.0,Donner,Dauber,,sixpack bonus,1.0,"('ao-the-ridge', 'downrange', 'ao-el-coyote', 'downrange', 'ao-dmz', 'downrange', 'downrange', 'downrange', 'downrange', 'downrange', 'ao-da-grizz')"
2024-11-08,1.0,Donner,Dauber,ao-da-grizz,workout Q,1.0,Q
2024-11-08,1.0,Donner,Dauber,ao-da-grizz,1stf,3.0,ao-da-grizz
2024-11-08,1.0,Donner,Dauber,3rd-f-qsource,QSource Q,1.0,QSQ
2024-11-08,1.0,Donner,Dauber,3rd-f-qsource,qs,5.0,QS
2024-11-09,1.0,Donner,Dauber,,sixpack bonus,1.0,"('ao-the-ridge', 'downrange', 'ao-el-coyote', 'downrange', 'ao-dmz', 'downrange', 'downrange', 'downrange', 'downrange', 'downrange', 'ao-da-grizz', 'ao-da-grizz')"
2024-11-09,1.0,Donner,Dauber,ao-da-grizz,1stf,3.0,ao-da-grizz
2024-11-09,1.0,Donner,Dauber,3rd-f,3rdf,5.0,Interfaith Food Pantry
2024-11-09,1.0,Donner,Dauber,,sixpack bonus,1.0,"('ao-the-ridge', 'downrange', 'ao-el-coyote', 'downrange', 'ao-dmz', 'downrange', 'downrange', 'downrange', 'downrange', 'downrange', 'ao-da-grizz', 'ao-da-grizz', 'ao-the-colosseum')"
2024-11-09,1.0,Donner,Dauber,ao-the-colosseum,1stf,3.0,ao-the-colosseum
2024-11-09,1.0,Donner,Dauber,3rd-f,3rdf,0.0,3rd F already achieved this week
2024-11-10,2.0,Donner,Dauber,2nd-f,2ndf,3.0,Pre highway clean up coffee ruck
2024-11-10,2.0,Donner,Dauber,3rd-f,3rdf,5.0,Adopt-A-Highway #2
2024-11-11,2.0,Donner,Dauber,ao-the-grove,1stf,3.0,ao-the-grove
