date,week,Team,type,points,notes
2025-09-13,0,Blitzen,FNG1,3,HGTV
2025-09-13,0,Comet,Individuals points,6,"['Spit Valve', 'Quatro']"
2025-09-13,0,Cupid,Individuals points,7,"['Juanita', 'Mr. Belding']"
2025-09-13,0,Dancer,Individuals points,6,"['Schlitz', 'Singer']"
2025-09-13,0,Dasher,Individuals points,10,"['Bob Villa', 'Dauber']"
2025-09-13,0,Donner,Individuals points,9,"['Cutler', 'Cowbell']"
2025-09-13,0,Olive,Individuals points,9,"['5-Putt', 'Dilly Dilly', 'vern']"
2025-09-13,0,Rudolph,Individuals points,3,['Old Maid']
2025-09-13,0,Vixen,Individuals points,9,"['fuzzy navel', 'Foreclosure', 'Folgers']"
2025-09-13,0,Blitzen,FNG1,3,Large Marge
2025-09-13,0,Blitzen,FNG1,3,Sailer Moon
2025-09-13,0,Blitzen,Individuals points,19,"['YellowPages', 'Boomer', 'Large Marge', 'Sailer Moon', 'HGTV', 'Mahomes']"
2025-09-13,0,Blitzen,Santa Locks,5,"ao-da-grizz; Large Marge, Sailer Moon, HGTV, YellowPages, Boomer"
2025-09-14,1,Dancer,Individuals points,3,['Schlitz']
2025-09-14,1,Donner,Individuals points,3,['Deja vu']
2025-09-14,1,Prancer,Individuals points,3,['Caboose']
2025-09-14,1,Vixen,Individuals points,3,['Webster']
2025-09-14,1,Comet,Individuals points,6,"['Hanger', 'Sparky']"
2025-09-15,1,Dasher,Individuals points,21,"['Dilbert', 'Zimmer', 'Dauber', 'Pee Wee Herman', 'Foghorn']"
2025-09-15,1,Comet,FNG1,3,Hodl
2025-09-15,1,Rudolph,FNG1,3,Doozie
2025-09-15,1,Blitzen,Individuals points,19,"['YellowPages', 'Nemo', 'Depends (3rdF Q)', 'Mahomes', 'Broomstick']"
2025-09-15,1,Comet,Individuals points,25,"['Sparky', 'Sparkler', 'Hodl', 'Blue Gill', 'Napster', 'Quatro', 'Just Dance', 'Corner Kick']"
2025-09-15,1,Cupid,Individuals points,12,"['Pull-up', 'Hat Trick', 'John Denver', 'Mr. Belding']"
2025-09-15,1,Donner,Individuals points,10,"['Foundation', 'Bedpan', 'Cutler']"
2025-09-15,1,Olive,Individuals points,18,"['Mr. Kotter', 'Cinderella', '5-Putt', 'Dilly Dilly', 'vern', 'Morticia']"
2025-09-15,1,Dancer,Individuals points,9,"['Meta', 'Algorithm', 'Singer']"
2025-09-15,1,Rudolph,Individuals points,6,"['Old Maid', 'Doozie']"
2025-09-15,1,Vixen,Individuals points,6,"['Foreclosure', 'Ink Jet']"
2025-09-15,1,Prancer,Individuals points,13,"['Caboose', '1040EZ', 'TruGreen', 'Derailed']"
2025-09-16,1,Donner,Individuals points,12,"['Foundation', 'Bedpan', 'Soft Hands', 'Cutler']"
2025-09-16,1,Vixen,Individuals points,6,"['fuzzy navel', 'Foreclosure']"
2025-09-16,1,Blitzen,Individuals points,29,"['YellowPages', 'Boomer', 'Celler Dweller', 'Nemo', 'Depends (3rdF Q)', 'Bunker', 'Xena- Warrior Princess', 'Broomstick', 'Drive By']"
2025-09-16,1,Comet,Individuals points,15,"['Sparky', 'Sparkler', 'Hodl', 'Blue Gill', 'Corner Kick']"
2025-09-16,1,Cupid,Individuals points,13,"['Juanita', 'Deliverance', 'Pull-up', 'Mr. Belding']"
2025-09-16,1,Olive,Individuals points,9,"['5-Putt', 'vern', 'Morticia']"
2025-09-16,1,Prancer,Individuals points,13,"['Chum Bucket', 'Moist', 'TruGreen']"
2025-09-16,1,Rudolph,Individuals points,6,"['Old Maid', 'Doozie']"
2025-09-16,1,Dancer,Individuals points,18,"['Dear Abby', 'Meta', 'Celine Dion', 'Algorithm', 'Singer', 'Ricochet']"
2025-09-16,1,Dasher,Individuals points,6,"['Hatchet (Lizard Q)', 'Dauber']"
2025-09-16,1,Dancer,Santa Locks,5,"ao-the-colosseum; Ricochet, Dear Abby, Meta, Singer, Algorithm"
2025-09-17,1,Dancer,Individuals points,12,"['Dear Abby', 'Meta', 'Celine Dion', 'Singer']"
2025-09-17,1,Blitzen,Individuals points,21,"['YellowPages', 'Boomer', 'Mahomes', 'Drive By']"
2025-09-17,1,Comet,Individuals points,26,"['Sparky', 'Hot Lava', 'Sparkler', 'Spit Valve', 'Napster', 'Corner Kick', 'Hydrant']"
2025-09-17,1,Cupid,Individuals points,12,"['Olive Oyl', 'Pull-up', 'Sensodyne', 'Mr. Belding']"
2025-09-17,1,Dasher,Individuals points,21,"['Dilbert', 'Bob Villa', 'Manhole', 'Hatchet (Lizard Q)', 'Dauber', 'Foghorn']"
2025-09-17,1,Donner,Individuals points,7,"['Bedpan', 'Cutler']"
2025-09-17,1,Olive,Individuals points,12,"['Mr. Kotter', '5-Putt', 'vern', 'Den Mother']"
2025-09-17,1,Prancer,Individuals points,12,"['Caboose', 'Moist', 'TruGreen', 'Derailed']"
2025-09-17,1,Rudolph,Individuals points,3,['Old Maid']
2025-09-17,1,Vixen,Individuals points,4,['Foreclosure']
2025-09-18,1,Blitzen,challenge_flag,1,Blitzen - Depends (3rdF Q)
2025-09-18,1,Blitzen,Individuals points,26,"['Hank Hill', 'Homer Simpson', 'Celler Dweller', 'Nemo', 'Depends (3rdF Q)', 'Xena- Warrior Princess', 'Broomstick']"
2025-09-18,1,Comet,Individuals points,22,"['Hot Lava', 'Sparkler', 'Blue Gill', 'Spit Valve', 'Napster', 'Quatro', 'Just Dance']"
2025-09-18,1,Dasher,Individuals points,27,"['Dilbert', 'Bob Villa', 'Manhole', 'Zimmer', 'Dauber', 'Woody', 'Boston Butt', 'Foghorn']"
2025-09-18,1,Dancer,Individuals points,16,"['Dear Abby', 'Meta', 'Trifecta', 'Singer', 'Ricochet']"
2025-09-18,1,Donner,Individuals points,21,"['Cutler', 'Great Clips', 'Peashooter', 'Mapquest', 'Trickle']"
2025-09-18,1,Olive,Individuals points,11,"['Mr. Kotter', '5-Putt', 'vern', 'Morticia']"
2025-09-18,1,Prancer,Individuals points,8,"['Chum Bucket', 'TruGreen']"
2025-09-18,1,Rudolph,Individuals points,3,['Old Maid']
2025-09-18,1,Vixen,Individuals points,11,"['Foreclosure', 'FINCH', 'Tee Ball']"
2025-09-18,1,Cupid,Individuals points,7,"['Deliverance', 'Pull-up', 'Hat Trick']"
2025-09-19,1,Olive,Individuals points,9,"['Dilly Dilly', 'SkidMark', 'Morticia']"
2025-09-19,1,Donner,Individuals points,15,"['Bedpan', 'Cutler', 'Cowbell']"
2025-09-19,1,Dasher,Individuals points,20,"['Dilbert', 'Bob Villa', 'Dauber', 'Pee Wee Herman', 'Woody']"
2025-09-19,1,Blitzen,challenge_flag,1,Held from previous claim by Blitzen - Depends (3rdF Q)
2025-09-19,1,Prancer,Individuals points,11,"['Caboose', 'Moist', 'Derailed']"
2025-09-19,1,Cupid,Individuals points,15,"['Juanita', 'Deliverance', 'Pull-up', 'Sensodyne', 'Mr. Belding']"
2025-09-19,1,Comet,Individuals points,6,"['Spit Valve', 'Just Dance']"
2025-09-19,1,Rudolph,Individuals points,3,['Old Maid']
2025-09-19,1,Blitzen,Individuals points,15,"['Hank Hill', 'Homer Simpson', 'Boomer', 'Celler Dweller', 'Nemo']"
2025-09-19,1,Dancer,Individuals points,16,"['Schlitz', 'Dear Abby', 'Meta', 'Singer', 'Ricochet']"
2025-09-20,1,Blitzen,challenge_flag,1,Held from previous claim by Blitzen - Depends (3rdF Q)
2025-09-20,1,Blitzen,Santa Locks,5,"ao-da-grizz; YellowPages, Boomer, HGTV, Sailer Moon, Large Marge"
2025-09-20,1,Vixen,Individuals points,3,['Folgers']
2025-09-20,1,Prancer,Individuals points,0,['Caboose']
2025-09-20,1,Donner,Individuals points,3,['Cowbell']
2025-09-20,1,Dasher,Individuals points,13,"['Dilbert', 'Jellystone', 'Dauber']"
2025-09-20,1,Dancer,Individuals points,13,"['Schlitz', 'Dear Abby', 'Singer']"
2025-09-20,1,Cupid,Individuals points,10,"['Juanita', 'Deliverance']"
2025-09-20,1,Blitzen,Individuals points,25,"['YellowPages', 'Hank Hill', 'Homer Simpson', 'Boomer', 'Nemo', 'Large Marge', 'Sailer Moon', 'HGTV']"
2025-09-20,1,Olive,Individuals points,3,['Dilly Dilly']
2025-09-20,1,Comet,Individuals points,3,['Spit Valve']
2025-09-21,2,Blitzen,Individuals points,9,"['Hank Hill', 'Boomer', 'Celler Dweller']"
2025-09-21,2,Comet,Individuals points,3,['Hanger']
2025-09-21,2,Cupid,Individuals points,6,"['Olive Oyl', 'Deliverance']"
2025-09-21,2,Dancer,Individuals points,9,"['Schlitz', 'Dear Abby', 'Dog House']"
2025-09-21,2,Donner,Individuals points,6,"['Deja vu', 'Bedpan']"
2025-09-21,2,Rudolph,Individuals points,9,"['Millville', 'Plunger', 'Old Maid']"
2025-09-21,2,Prancer,Individuals points,6,"['Caboose', 'BABYMOMMA']"
2025-09-21,2,Blitzen,challenge_flag,1,Held from previous claim by Blitzen - Depends (3rdF Q)
2025-09-21,2,Vixen,Individuals points,3,['FINCH']
2025-09-22,2,Comet,FNG1,3,BoilerUp
2025-09-22,2,Rudolph,Individuals points,3,['Old Maid']
2025-09-22,2,Prancer,Individuals points,10,"['Happy Camper', 'Moist', 'Derailed']"
2025-09-22,2,Olive,Individuals points,15,"['Cinderella', '5-Putt', 'vern', 'SkidMark', 'Morticia']"
2025-09-22,2,Blitzen,challenge_flag,1,Held from previous claim by Blitzen - Depends (3rdF Q)
2025-09-22,2,Donner,Individuals points,6,"['Bedpan', 'Trickle']"
2025-09-22,2,Dasher,Individuals points,19,"['Dilbert', 'Bob Villa', 'Dauber', 'Pee Wee Herman', 'Woody', 'Foghorn']"
2025-09-22,2,Dancer,Individuals points,15,"['Schlitz', 'Dear Abby', 'Meta', 'Algorithm', 'Singer']"
2025-09-22,2,Cupid,Individuals points,18,"['Juanita', 'Pull-up', 'Hat Trick', 'Sensodyne', 'John Denver', 'Mr. Belding']"
2025-09-22,2,Comet,Individuals points,21,"['Sparkler', 'The Worm', 'Hodl', 'Napster', 'Just Dance', 'BoilerUp', 'Corner Kick']"
2025-09-22,2,Blitzen,Individuals points,13,"['Hank Hill', 'Celler Dweller', 'Nemo', 'Bunker']"
2025-09-23,2,Dancer,Individuals points,15,"['Dear Abby', 'Meta', 'Singer', 'Safety Meeting', 'Ricochet']"
2025-09-23,2,Donner,Individuals points,10,"['Foundation', 'Bedpan', 'Mapquest']"
2025-09-23,2,Olive,Individuals points,22,"['Mr. Kotter', '5-Putt', 'Dilly Dilly', 'vern', 'SkidMark', 'Morticia']"
2025-09-23,2,Prancer,Individuals points,11,"['Spirit', 'Chum Bucket', 'Happy Camper']"
2025-09-23,2,Blitzen,challenge_flag,1,Held from previous claim by Blitzen - Depends (3rdF Q)
2025-09-23,2,Vixen,Individuals points,4,['fuzzy navel']
2025-09-23,2,Dancer,Santa Locks,5,"ao-the-colosseum; Dear Abby, Ricochet, Meta, Safety Meeting, Singer"
2025-09-23,2,Dasher,Individuals points,7,"['Dilbert', 'Zimmer']"
2025-09-23,2,Cupid,Individuals points,9,"['Deliverance', 'Hat Trick', 'Mr. Belding']"
2025-09-23,2,Comet,Individuals points,19,"['Sparky', 'The Worm', 'Spit Valve', 'Corner Kick']"
2025-09-23,2,Blitzen,Individuals points,45,"['YellowPages', 'Hank Hill', 'Boomer', 'Nemo', 'Depends (3rdF Q)', 'Mahomes', 'Xena- Warrior Princess', 'Broomstick']"
2025-09-23,2,Dancer,FNG1,3,Safety Meeting
2025-09-24,2,Dasher,Santa Locks,5,"ao-the-silo; Pee Wee Herman, Zimmer, Hatchet (Lizard Q), Foghorn, Woody, Dauber"
2025-09-24,2,Rudolph,Individuals points,3,['Old Maid']
2025-09-24,2,Prancer,Individuals points,15,"['Chum Bucket', 'Happy Camper', 'Moist', 'TruGreen', 'Derailed']"
2025-09-24,2,Olive,Individuals points,18,"['Mr. Kotter', 'Cinderella', '5-Putt', 'Dilly Dilly', 'vern', 'SkidMark']"
2025-09-24,2,Donner,Individuals points,10,"['Foundation', 'Bedpan', 'Peashooter']"
2025-09-24,2,Dasher,Individuals points,28,"['Dilbert', 'Ringo', 'Bob Villa', 'Hatchet (Lizard Q)', 'Zimmer', 'Dauber', 'Pee Wee Herman', 'Woody', 'Foghorn']"
2025-09-24,2,Dancer,Individuals points,21,"['Dear Abby', 'Meta', 'Trifecta', 'Celine Dion', 'Singer', 'Safety Meeting', 'Peterbilt']"
2025-09-24,2,Cupid,Individuals points,12,"['Juanita', 'Pull-up', 'Hat Trick', 'Mr. Belding']"
2025-09-24,2,Vixen,Individuals points,3,['Foreclosure']
2025-09-24,2,Comet,Individuals points,19,"['Ozark', 'Sparkler', 'The Worm', 'Spit Valve', 'Napster', 'Just Dance']"
2025-09-24,2,Dasher,FNG1,3,Ringo
